,Hotel,Resort name,Price,Country
31,MALAHINI KUDA BANDOS 4 *Garden Room,МальдивыMALEМальдивы регулярные рейсы,2 092,Мальдивы
32,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 094,Мальдивы
33,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 097,Мальдивы
34,FUN ISLAND RESORT 3 *Beach Front Room,МальдивыMALEМальдивы регулярные рейсы,2 106,Мальдивы
35,MALAHINI KUDA BANDOS 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 109,Мальдивы
36,MALAHINI KUDA BANDOS 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 109,Мальдивы
37,FUN ISLAND RESORT 3 *Beach Front Room,МальдивыMALEМальдивы регулярные рейсы,2 116,Мальдивы
38,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 133,Мальдивы
39,MALAHINI KUDA BANDOS 4 *Superior,МальдивыMALEМальдивы регулярные рейсы,2 136,Мальдивы
40,MALAHINI KUDA BANDOS 4 *Superior,МальдивыMALEМальдивы регулярные рейсы,2 136,Мальдивы
41,MALAHINI KUDA BANDOS 4 *Superior,МальдивыMALEМальдивы регулярные рейсы,2 136,Мальдивы
42,MALAHINI KUDA BANDOS 4 *Superior,МальдивыMALEМальдивы регулярные рейсы,2 136,Мальдивы
43,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 142,Мальдивы
44,MALAHINI KUDA BANDOS 4 *Deluxe,МальдивыMALEМальдивы регулярные рейсы,2 152,Мальдивы
45,MALAHINI KUDA BANDOS 4 *Deluxe,МальдивыMALEМальдивы регулярные рейсы,2 152,Мальдивы
46,MALAHINI KUDA BANDOS 4 *Deluxe,МальдивыMALEМальдивы регулярные рейсы,2 152,Мальдивы
47,MALAHINI KUDA BANDOS 4 *Deluxe,МальдивыMALEМальдивы регулярные рейсы,2 152,Мальдивы
48,BANDOS MALDIVES 5 *Classic Room,МальдивыMALEМальдивы регулярные рейсы,2 162,Мальдивы
49,BANDOS MALDIVES 5 *Classic Room,МальдивыMALEМальдивы регулярные рейсы,2 162,Мальдивы
50,MALAHINI KUDA BANDOS 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 162,Мальдивы
51,MALAHINI KUDA BANDOS 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 162,Мальдивы
52,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 162,Мальдивы
53,BANDOS MALDIVES 5 *Standard,МальдивыMALEМальдивы регулярные рейсы,2 170,Мальдивы
54,FIHALHOHI 3 *Classic,МальдивыMALEМальдивы регулярные рейсы,2 174,Мальдивы
55,FIHALHOHI 3 *Classic,МальдивыMALEМальдивы регулярные рейсы,2 174,Мальдивы
56,FUN ISLAND RESORT 3 *Beach Front Room,МальдивыMALEМальдивы регулярные рейсы,2 174,Мальдивы
57,FIHALHOHI 3 *Classic,МальдивыMALEМальдивы регулярные рейсы,2 177,Мальдивы
58,FIHALHOHI 3 *Classic,МальдивыMALEМальдивы регулярные рейсы,2 177,Мальдивы
59,HOLIDAY ISLAND 4 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 194,Мальдивы
60,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 210,Мальдивы
61,SUN ISLAND RESORT & SPA 5 *Standard Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 226,Мальдивы
62,BANDOS MALDIVES 5 *Classic Room,МальдивыMALEМальдивы регулярные рейсы,2 230,Мальдивы
63,BANDOS MALDIVES 5 *Classic Room,МальдивыMALEМальдивы регулярные рейсы,2 230,Мальдивы
64,MALAHINI KUDA BANDOS 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 230,Мальдивы
65,MALAHINI KUDA BANDOS 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 230,Мальдивы
66,BANDOS MALDIVES 5 *Standard,МальдивыMALEМальдивы регулярные рейсы,2 238,Мальдивы
67,HOLIDAY ISLAND 4 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 238,Мальдивы
68,BANDOS MALDIVES 5 *Standard,МальдивыMALEМальдивы регулярные рейсы,2 238,Мальдивы
69,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 240,Мальдивы
70,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 240,Мальдивы
71,HOLIDAY ISLAND 4 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 242,Мальдивы
72,FIHALHOHI 3 *Classic,МальдивыMALEМальдивы регулярные рейсы,2 242,Мальдивы
73,FIHALHOHI 3 *Classic,МальдивыMALEМальдивы регулярные рейсы,2 242,Мальдивы
74,ADAARAN SELECT HUDHURAN FUSHI 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 243,Мальдивы
75,MALAHINI KUDA BANDOS 4 *Classic Room,МальдивыMALEМальдивы регулярные рейсы,2 250,Мальдивы
76,MALAHINI KUDA BANDOS 4 *Classic Room,МальдивыMALEМальдивы регулярные рейсы,2 250,Мальдивы
77,FUN ISLAND RESORT 3 *Beach Front Room,МальдивыMALEМальдивы регулярные рейсы,2 252,Мальдивы
78,FUN ISLAND RESORT 3 *Beach Front Room,МальдивыMALEМальдивы регулярные рейсы,2 252,Мальдивы
79,FIHALHOHI 3 *Comfort,МальдивыMALEМальдивы регулярные рейсы,2 252,Мальдивы
80,FIHALHOHI 3 *Comfort,МальдивыMALEМальдивы регулярные рейсы,2 252,Мальдивы
81,HOLIDAY ISLAND 4 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 262,Мальдивы
82,SUN ISLAND RESORT & SPA 5 *Standard Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 266,Мальдивы
83,SUN ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 266,Мальдивы
84,ADAARAN SELECT HUDHURAN FUSHI 4 *Beach Villa,МальдивыMALEМальдивы регулярные рейсы,2 266,Мальдивы
85,THULHAGIRI ISLAND RESORT 4 *Standard Deluxe,МальдивыMALEМальдивы регулярные рейсы,2 267,Мальдивы
86,BANDOS MALDIVES 5 *Classic Room,МальдивыMALEМальдивы регулярные рейсы,2 269,Мальдивы
87,BANDOS MALDIVES 5 *Garden Villa,МальдивыMALEМальдивы регулярные рейсы,2 269,Мальдивы
88,FIHALHOHI 3 *Comfort,МальдивыMALEМальдивы регулярные рейсы,2 274,Мальдивы
89,FIHALHOHI 3 *Comfort,МальдивыMALEМальдивы регулярные рейсы,2 274,Мальдивы
90,SUN ISLAND RESORT & SPA 5 *Standard Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 274,Мальдивы
91,MALAHINI KUDA BANDOS 4 *Garden Room,МальдивыMALEМальдивы регулярные рейсы,2 275,Мальдивы
92,MALAHINI KUDA BANDOS 4 *Garden Room,МальдивыMALEМальдивы регулярные рейсы,2 275,Мальдивы
93,HOLIDAY ISLAND 4 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 275,Мальдивы
94,SUN ISLAND RESORT & SPA 5 *Sun Villa,МальдивыMALEМальдивы регулярные рейсы,2 286,Мальдивы
95,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 288,Мальдивы
96,PARADISE ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 288,Мальдивы
97,SUN ISLAND RESORT & SPA 5 *Standard Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 294,Мальдивы
98,SUN ISLAND RESORT & SPA 5 *Superior Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 296,Мальдивы
99,SUN ISLAND RESORT & SPA 5 *Standard Beach Bungalow,МальдивыMALEМальдивы регулярные рейсы,2 302,Мальдивы
0,IMPERIAL LAGUNA 3 *Standard,КанкунCANCUNКанкун,4 497,Мексика
1,IMPERIAL LAGUNA 3 *Standard,КанкунCANCUNКанкун,4 531,Мексика
2,IMPERIAL LAGUNA 3 *Standard,КанкунCANCUNКанкун,4 684,Мексика
3,LA QUINTA INN & SUITES CANCUN 4 *Standard,КанкунCANCUNКанкун,4 696,Мексика
4,LA QUINTA INN & SUITES CANCUN 4 *Standard,КанкунCANCUNКанкун,4 700,Мексика
5,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,4 756,Мексика
6,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,4 782,Мексика
7,LA QUINTA INN & SUITES CANCUN 4 *Standard,КанкунCANCUNКанкун,4 830,Мексика
8,LA QUINTA INN & SUITES CANCUN 4 *Suite Balcony,КанкунCANCUNКанкун,4 864,Мексика
9,HM PLAYA DEL CARMEN 4 *Standard,Плайя-дель-КарменCANCUNКанкун,4 868,Мексика
10,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,4 879,Мексика
11,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,4 890,Мексика
12,HM PLAYA DEL CARMEN 4 *Standard,Плайя-дель-КарменCANCUNКанкун,4 896,Мексика
13,LA QUINTA INN & SUITES CANCUN 4 *Suite Balcony,КанкунCANCUNКанкун,4 910,Мексика
14,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,4 948,Мексика
15,LA QUINTA INN & SUITES CANCUN 4 *Junior Suite,КанкунCANCUNКанкун,4 976,Мексика
16,LA QUINTA INN & SUITES CANCUN 4 *Suite Balcony,КанкунCANCUNКанкун,4 977,Мексика
17,HM PLAYA DEL CARMEN 4 *Standard,Плайя-дель-КарменCANCUNКанкун,4 990,Мексика
18,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,4 997,Мексика
19,LA QUINTA INN & SUITES CANCUN 4 *Junior Suite,КанкунCANCUNКанкун,5 050,Мексика
20,LA QUINTA INN & SUITES CANCUN 4 *Junior Suite,КанкунCANCUNКанкун,5 075,Мексика
21,IMPERIAL LAGUNA 3 *Standard,КанкунCANCUNКанкун,5 124,Мексика
22,IMPERIAL LAGUNA 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 172,Мексика
23,IMPERIAL LAGUNA 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 183,Мексика
24,IMPERIAL LAGUNA 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 247,Мексика
25,HM PLAYA DEL CARMEN 4 *Junior Suite,Плайя-дель-КарменCANCUNКанкун,5 260,Мексика
26,LA QUINTA INN & SUITES CANCUN 4 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 278,Мексика
27,HM PLAYA DEL CARMEN 4 *Junior Suite,Плайя-дель-КарменCANCUNКанкун,5 333,Мексика
28,IMPERIAL LAGUNA 3 *Standard,КанкунCANCUNКанкун,5 341,Мексика
29,LA QUINTA INN & SUITES CANCUN 4 *Standard,КанкунCANCUNКанкун,5 346,Мексика
30,LA QUINTA INN & SUITES CANCUN 4 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 346,Мексика
31,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 357,Мексика
32,LA QUINTA INN & SUITES CANCUN 4 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 372,Мексика
33,IMPERIAL LAGUNA 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 374,Мексика
34,LA QUINTA INN & SUITES CANCUN 4 *Suite BalconyMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 383,Мексика
35,HM PLAYA DEL CARMEN 4 *Junior Suite,Плайя-дель-КарменCANCUNКанкун,5 386,Мексика
36,CATALONIA RIVIERA MAYA 4 *Garden View,Пуэрто-АвентурасCANCUNКанкун,5 419,Мексика
37,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 437,Мексика
38,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,5 439,Мексика
39,CATALONIA RIVIERA MAYA 4 *Garden View,Пуэрто-АвентурасCANCUNКанкун,5 445,Мексика
40,LA QUINTA INN & SUITES CANCUN 4 *Junior SuiteMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 453,Мексика
41,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 458,Мексика
42,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 462,Мексика
43,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,5 488,Мексика
44,LA QUINTA INN & SUITES CANCUN 4 *Suite BalconyMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 498,Мексика
45,LA QUINTA INN & SUITES CANCUN 4 *Suite BalconyMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 514,Мексика
46,LA QUINTA INN & SUITES CANCUN 4 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 518,Мексика
47,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,5 520,Мексика
48,HM PLAYA DEL CARMEN 4 *Standard,Плайя-дель-КарменCANCUNКанкун,5 554,Мексика
49,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 558,Мексика
50,LA QUINTA INN & SUITES CANCUN 4 *Suite Balcony,КанкунCANCUNКанкун,5 577,Мексика
51,LA QUINTA INN & SUITES CANCUN 4 *Standard,КанкунCANCUNКанкун,5 582,Мексика
52,LA QUINTA INN & SUITES CANCUN 4 *Junior SuiteMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 582,Мексика
53,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 586,Мексика
54,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 619,Мексика
55,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,5 621,Мексика
56,LA QUINTA INN & SUITES CANCUN 4 *Junior SuiteMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 626,Мексика
57,CATALONIA RIVIERA MAYA 4 *Garden View,Пуэрто-АвентурасCANCUNКанкун,5 639,Мексика
58,LA QUINTA INN & SUITES CANCUN 4 *Suite BalconyMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 665,Мексика
59,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,5 686,Мексика
60,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,5 696,Мексика
61,CATALONIA RIVIERA MAYA 4 *Privileged Comfort Room,Пуэрто-АвентурасCANCUNКанкун,5 697,Мексика
62,CATALONIA RIVIERA MAYA 4 *Privileged Comfort Room,Пуэрто-АвентурасCANCUNКанкун,5 706,Мексика
63,LA QUINTA INN & SUITES CANCUN 4 *Junior Suite,КанкунCANCUNКанкун,5 731,Мексика
64,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 731,Мексика
65,THE REEF COCO BEACH 3+ *Standard,Плайя-дель-КарменCANCUNКанкун,5 732,Мексика
66,THE REEF COCO BEACH 3+ *Standard,Плайя-дель-КарменCANCUNКанкун,5 746,Мексика
67,LA QUINTA INN & SUITES CANCUN 4 *Junior SuiteMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 763,Мексика
68,HM PLAYA DEL CARMEN 4 *Standard,Плайя-дель-КарменCANCUNКанкун,5 802,Мексика
69,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 812,Мексика
70,LA QUINTA INN & SUITES CANCUN 4 *Suite Balcony,КанкунCANCUNКанкун,5 834,Мексика
71,CATALONIA RIVIERA MAYA 4 *Privileged Superior,Пуэрто-АвентурасCANCUNКанкун,5 858,Мексика
72,CALYPSO CANCUN 3 *Standard,КанкунCANCUNКанкун,5 884,Мексика
73,CATALONIA RIVIERA MAYA 4 *Privileged Superior,Пуэрто-АвентурасCANCUNКанкун,5 891,Мексика
74,IMPERIAL LAGUNA 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,5 893,Мексика
75,THE REEF COCO BEACH 3+ *Superior,Плайя-дель-КарменCANCUNКанкун,5 907,Мексика
76,OASIS TULUM 4 *Grand Oasis Garden View,ТулумCANCUNКанкун,5 913,Мексика
77,THE REEF COCO BEACH 3+ *Superior,Плайя-дель-КарменCANCUNКанкун,5 916,Мексика
78,OASIS TULUM 4 *Grand Oasis Garden View,ТулумCANCUNКанкун,5 920,Мексика
79,CATALONIA RIVIERA MAYA 4 *Privileged Honeymoon,Пуэрто-АвентурасCANCUNКанкун,5 942,Мексика
80,CATALONIA RIVIERA MAYA 4 *Privileged Superior Ocean View,Пуэрто-АвентурасCANCUNКанкун,5 942,Мексика
81,THE REEF COCO BEACH 3+ *Standard,Плайя-дель-КарменCANCUNКанкун,5 976,Мексика
82,CATALONIA RIVIERA MAYA 4 *Privileged Superior Ocean View,Пуэрто-АвентурасCANCUNКанкун,5 987,Мексика
83,CATALONIA RIVIERA MAYA 4 *Privileged Honeymoon,Пуэрто-АвентурасCANCUNКанкун,5 987,Мексика
84,CATALONIA RIVIERA MAYA 4 *Privileged Comfort Room,Пуэрто-АвентурасCANCUNКанкун,5 996,Мексика
85,LA QUINTA INN & SUITES CANCUN 4 *Junior Suite,КанкунCANCUNКанкун,6 002,Мексика
86,CALYPSO CANCUN 3 *StandardMEXICO CITY #2 (2N) 4* 4 * BB,КанкунEXCURSION TOURS - MEXICOМехико,6 008,Мексика
87,GRAND OASIS CANCUN 4+ *Grand Standard,КанкунCANCUNКанкун,6 014,Мексика
